,id,team,weight,height,jersey,year,position,name,school,color,alt_color,logos
660,4429020,Florida State,252.0,76.0,4.0,4.0,QB,DJ Uiagalelei,Florida State,#782f40,#ceb888,"['http://a.espncdn.com/i/teamlogos/ncaa/500/52.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/52.png']"
661,4429072,Florida State,196.0,72.0,9.0,4.0,RB,Lawrance Toafili,Florida State,#782f40,#ceb888,"['http://a.espncdn.com/i/teamlogos/ncaa/500/52.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/52.png']"
662,4430885,Florida State,195.0,69.0,-1.0,4.0,WR,Ja'Khi Douglas,Florida State,#782f40,#ceb888,"['http://a.espncdn.com/i/teamlogos/ncaa/500/52.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/52.png']"
663,4731586,Florida State,240.0,78.0,84.0,4.0,TE,Kyle Morlock,Florida State,#782f40,#ceb888,"['http://a.espncdn.com/i/teamlogos/ncaa/500/52.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/52.png']"
664,4568263,Florida State,190.0,73.0,88.0,4.0,PK,Ryan Fitzgerald,Florida State,#782f40,#ceb888,"['http://a.espncdn.com/i/teamlogos/ncaa/500/52.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/52.png']"
665,5223107,Air Force,195.0,72.0,10.0,2.0,QB,Quentin Hayes,Air Force,#004a7b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2005.png']"
666,5151906,Air Force,215.0,72.0,5.0,3.0,RB,Dylan Carson,Air Force,#004a7b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2005.png']"
667,5085137,Air Force,185.0,68.0,21.0,4.0,WR,Cade Harris,Air Force,#004a7b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2005.png']"
668,5151942,Air Force,235.0,77.0,88.0,3.0,TE,Bruin Fleischmann,Air Force,#004a7b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2005.png']"
669,4887281,Air Force,190.0,72.0,43.0,4.0,PK,Matthew Dapore,Air Force,#004a7b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2005.png']"
